Unnamed: 0,TwitterHandle,Name,Date,TweetContent,ImageUrls,VideoUrls
7475,@NBC10Boston,NBC10 Boston,3-Apr,Here's what #BostonStrong means to us... What does it mean to you? Tweet us your sign using #BostonStrong and #NBC10Boston and we may use it online or on-air.,https://pbs.twimg.com/media/DZ3y-Q0X4AAiWlf.jpg,No Video
7476,@NBC10Boston,NBC10 Boston,3-Apr,What does #BostonStrong mean to you? Tweet us your sign using #BostonStrong and #NBC10Boston and we may use it online or on-air.,https://pbs.twimg.com/media/DZ3b815VMAAidTf.jpg,No Video
7477,@Michaels_Deli,s Deli,3-Apr,For the 5th year “running” we will be supporting @TeamMR8 #MarathonMonday #coolidgecorner #brookline #bostonstrong #boston #bostonmarathon #eatingforgood #charity,https://pbs.twimg.com/media/DZ3avjxU0AA6CjX.jpg,No Video
7478,@NBC10Boston,NBC10 Boston,3-Apr,We're looking for your reflections about #BostonStrong. What does it mean to you? Tweet us your sign using #BostonStrong and #NBC10Boston and we may use it online or on-air.,https://pbs.twimg.com/media/DZ3SZP_XkAAnn8D.jpg,No Video
7479,@phil_dipietro,Phil DiPietro,3-Apr,A Sneak Peak of one of Amazon's future offices in the Seaport District #TuesdayThoughts #BostonStrong #AmazonHQ2 https://lnkd.in/eH745DB https://lnkd.in/eDza22c,[],No Video
7480,@batspeed29,Ron Crowner,3-Apr,"Coming Up THIS Weekend ! If You Can - Be There ! bat Will Be Doing A VERY Brief "" Fly Thru "" To Meet With Friends Of #TWDFamily & Fellow #Vampares' #RedSoxNation #BostonStrong --> Red Sox 7, Marlins 3 Yesterday, 4 - 1 So Far  https://twitter.com/Cudlitz/status/976868319688044546…",[],No Video
7481,@AwesomeOneDamon,Awesoeme Stud,3-Apr,After finishing #PatriotsDay it surprised me that its been 5 years since the #BostonMarathon bombing. #BostonStrong #LoveFromCalifornia,[],No Video
7482,@Adventure_Art1,Adventure Art,3-Apr,"#Marathon bombing sneaker memorial part of new #art exhibit 
https://buff.ly/2pYVAwp #BostonMarathon #BostonStrong",[],No Video
7483,@Abfly123,No Name,3-Apr,Planking it out with my girl Anayeli!!! @clubpilates @clubpilatesrollingwood @Runaustin @COREWater #nevermissamonday #lululemon #pilates #pilateslover #BostonStrong #BostonMarathon #runners #TeamRogue,https://pbs.twimg.com/media/DZ1I4WZU8AAFxAR.jpg,No Video
7484,@Abfly123,No Name,3-Apr,"Taper Time for reals though! 8 miles ez with Roger!!
#BostonStrong #bostonmarathon",https://pbs.twimg.com/media/DZ1H4zvVoAIZ8lE.jpg,No Video
7485,@LilBirdCreates,Lil Bird,2-Apr,"So proud of you all; my hometown #SuperBowl champs @Patriots for their generous offer in allowing students from #Parkland to fly roundtrip to Washington, DC for the March on their fabulous 1st class team plane. #ParklandStrong #BostonStrong #GoPatriots",[],No Video
7486,@Shopping_Tools,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/media/F_9hXzuWoAEVb8V.jpg,No Video
7487,@Red21Cross,Monte Cross,2-Apr,Love watching the #BoSox play on tv and hearing @Jerry_Remy back in the booth! We missed you and we’re glad you’re back!! #BostonStrong #DirtyWater @NESN,[],No Video
7488,@sullybaseball,Sully Baseball,2-Apr,Hey look @redsox fans! It is old friend and 2013 World Champion Junichi Tazawa!!! #BostonStrong,[],No Video
7489,@democracy_16,No Name,2-Apr,"1.8 Million #Cannabis Voters in #Massachusetts sooo done with Sleepy Governor Baker & Slacking Bureaucrats Unacceptably Late with Legalization
#Massachusetts #roxbury #somerville #brookliine #worcester #ourrevma #science #BostonStrong #MedicalMarijuana #MedicalCannabis #CBD https://twitter.com/legalizepotusa/status/980963366695940096…",[],No Video
7491,@LexiIncropera,No Name,2-Apr,YES. YES. I was praying she’d meet him! #WeAreBoston #BostonStrong @RobGronkowski https://twitter.com/onlyinbos/status/980882897157713920…,[],No Video
7492,@shoptemu,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/media/GAL1kgHXkAAzlym.jpg,No Video
7493,@KRISTYKLEE22,Kristy Lee,2-Apr,".  #BostonStrong  
What does it mean to you? 
Tweet your sign using #BostonStrong and #NBC10Boston. We may use it online or on-air.",https://pbs.twimg.com/media/DZzT9MIVMAA1-ZH.jpg,No Video
7494,@hoodiequan1781,No Name,2-Apr,We gotta finish strong #BostonStrong,[],No Video
7495,@CriticalPopcorn,Critical Popcorn,2-Apr,"#Stronger Blu-ray review ""Jake Gyllenhaal is exceptional in this powerful, hopeful movie"" Out on digital now & on Blu-ray/DVD on 9 April - Here's @danbullock's review http://criticalpopcorn.com/2018/04/02/stronger-blu-ray-review-powerful-honest-and-deeply-hopeful… (@LionsgateUK) #BostonStrong",https://pbs.twimg.com/media/DZzD765XUAEJZB-.jpg,No Video
7496,@ardaomusic,No Name,2-Apr,@andski  & @DjArDao return to @zuzubar Thursday May 3rd FULL-ON #Trance  21+ $5 ALL NIGHT! https://facebook.com/events/182263865831389/?ti=as… @TranceInBOS #TranceFamily #EDMFamily #Boston #ProgressiveTrance #UpliftingTrance #BostonMusic #Bostonian #BostonStrong #RaveFamily #TranceMusic,https://pbs.twimg.com/media/DZzBJ7OU8AIk8fX.jpg,No Video
7497,@WoodlandGC1896,Woodland Golf Club,2-Apr,"In preparation for #themasters this week, here is an uplifting story you must watch! http://espn.com/video/clip?id=22982998… #MattParziale #BostonStrong #TigerWoods",[],No Video
7498,@BillRodgersRACE,Bill Rodgers,2-Apr,Boston Marathoners: Be sure to say hello to me during the @bostonmarathon festivities April 12-16. http://baa.org/races/boston-marathon… #bostonstrong #godspeed,https://pbs.twimg.com/media/DZyziRNX0AcdfZC.jpg,No Video
7499,@AlRokerEnt,Al Roker Entertainment,2-Apr,"""Anyone watching on #socialmedia gets a crash-course on the importance of clean, safe drinking water & how they can help provide it to those in need.""
@OrphansPromise @WorldVisionUSA #bostonmarathon #livestreaming #socialgood #bostonstrong #cleanwater
https://southsidedaily.com/local-news/2018/04/01/he-live-streams-his-training-for-the-boston-marathon-and-all-for-a-good-cause/…",[],No Video
7500,@ronnieisrunning,Ron McCracken,2-Apr,https://youtu.be/0c5zoqyqWCY Two weeks until the #BostonMarathon #BostonStrong #Boston #MondayMotivation @WBZmarathon @BostonGlobe,https://pbs.twimg.com/card_img/1730237972111306752/3C8Yfmce.jpg,No Video
7501,@RPSports_Devan,No Name,2-Apr,14 Days! Counting down to #marathonmonday @bostonmarathon Best of luck to all competitors! #boston2018 #bostonmarathon #bostonstrong #running #recovery #training @johnhancockusa @tedysteam @bostonchildrens @danafarber @team_mr8  @jhboston26 @usatf @usatfne #TogetherForward,https://pbs.twimg.com/media/DZyhCZnVMAE1OpL.jpg,No Video
7503,@best_ccc,OSMint eBay,2-Apr,"OCEAN STATE MINT RARE STUNNING $2 #BOSTON MASS. GOLD CERTIFICATE BEARER US TREASURY BILL 24K FLAKE BANKNOTE 10 PACK See NOW: https://osmint.com/store/p18/united-states-10-pack-1899-stunning-2-DOLLAR-BOSTON-MASS-rare-collectors-24k-gold-plated-banknote…
#banknote #collector #collectibles #BostonStrong",https://pbs.twimg.com/media/DZyNPG9VMAAmxNB.jpg,No Video
7504,@lizropo310,No Name,2-Apr,Never forget it... #BostonStrong #thisisourfuckingcity~@davidortiz ,https://pbs.twimg.com/media/DZdDEq9VQAErY-A.jpg,No Video
7505,@diane_mackinnon,Diane MacKinnon,1-Apr,"I absolutely love this very personal post, Brenda! We often have #moments that define us and change who we are. That scare left you with the strength to do some wonderful, impactful things, for sure! #Survivor #BostonStrong #GoSox #principalsinaction",https://pbs.twimg.com/media/DZneIqkU0AEe4HX.jpg,No Video
7506,@NBC10Boston,NBC10 Boston,1-Apr,"What does #BostonStrong mean to you? Tweet us your signs using #BostonStrong and #NBC10Boston, and we may use it online or on air.",https://pbs.twimg.com/media/DZuqVaLVMAAVoxR.jpg,No Video
7507,@Christiano14320,kelly christian,1-Apr,Love watching the Sox play with the fam #DirtyWater #BostonStrong,https://pbs.twimg.com/media/DZujdPSVoAEkqWP.jpg,No Video
7508,@guzman_david2,David Guzman,1-Apr,"Red Sox take 3 of 4 in Tampa Bay!! Bring on the Marlins!
#BostonStrong",[],No Video
7509,@RunningCardsUK,Running Cards UK,1-Apr,Not long now until the big day. Who are you going to send a congrats #marathon card to? https://bit.ly/2ovClL8 #runningcardsuk #LondonMarathon #vlmtraining #vlm2018 #manchestermarathon #parismarathon2018 #ParisMarathon #brightonmarathon #BostonMarathon #BostonStrong #ukrunchat,https://pbs.twimg.com/media/DZuLi9AW0AANAcP.jpg,No Video
7510,@Coach_Chaparro,Roberto Chaparro,1-Apr,Héctor Velazquez is missing his spots in this 2nd inning.  Rays already got the lead and they could add more if he doesn’t hit this spots.  Let’s go @RedSox!  #BostonStrong #WinTheSeries,[],No Video
7511,@GoonageIsReal,The Goonage Is Real,1-Apr,"Didn't like him/his music then, and definitely don't like him now.  #ParklandStrong from #BostonStrong",[],No Video
7512,@Tangmibright,No Name,1-Apr,"RIP Uncle Billy, you’ll always be a legend to me  #BostonStrong",https://pbs.twimg.com/media/DZtU-_UU0AAOg7q.jpg,No Video
7513,@GRMarathon,Grand Rapids Marathon,1-Apr,Time to start thinking about qualifying for Boston! Get registered for Last Chance BQ GR Today. #bostonstrong #grandrapids #running https://buff.ly/2F2qWeZ,https://pbs.twimg.com/media/DZtTNk0XcAIBtvz.jpg,No Video
7514,@richpsm,No Name,1-Apr,"You of Boston sports, should know some teams don't quit when they're out and some quit when they need to keep in....the Blues, Canucks, Cinn Bengals can't spell the T in Trophy..#whynotus,#bostonstrong, #celtics right now",[],No Video
7515,@NBC10Boston,NBC10 Boston,1-Apr,What does #BostonStrong mean to you? Tweet us your signs using #BostonStrong and #NBC10Boston and we may use it online or on air.,https://pbs.twimg.com/media/DZsisOjW4AEghza.jpg,No Video
7516,@350MALowell,350MA Lowell,1-Apr,"We need Alternative Fuels, not #AlternativeFacts. #BostonStrong will #MarchForScience in 2018!",https://pbs.twimg.com/media/DYYN22DV4AEQWn-.jpg,No Video
7517,@MarieEschRadtke,Marie E,1-Apr,"Now watching Stronger OnDemand. Jake Gyllenhall is quite good in it. 
#bostonstrong ",[],No Video
7518,@TheaterNation,Theater Nation,31-Mar,"@RedSox win
@celtics win
@NHLBruins win

Everything’s coming up #Boston
#DirtyWater #BostonStrong",[],No Video
7520,@astank14,Alyssa Lynn,31-Mar,Thank you @Timeflies for an awesome night! #BostonStrong #timeflies,https://pbs.twimg.com/media/DZqoJEdX0AAYl69.jpg,No Video
7521,@617StrongJosh,Joshua Brown,31-Mar,What a game at the @TDGarden as the #Celtics hold off the #Raptors 110-99! #BostonStrong,[],No Video
7522,@Notoriousale13,Alejandro Tortosa,31-Mar,"When the Bruins, Red Sox & Celtics win the same day  #bostonstrong",[],No Video
7523,@Robertinno53,roberto lerebours,31-Mar,"@Patriotsdaymovie is a grim reminder of the fact we are under constant threats, we need to defeat this evil by being vigilant and strong, can't play politics the victims carry the scars forever, #BostonStrong ",[],No Video
7524,@j_beeeezy69,Jansen Fisher,31-Mar,Aye my Celtics got the W! #Boston #Celtics #CELTICSWIN #BostonStrong #ItsNotLuck #BeatToronto,https://pbs.twimg.com/media/DZqXm4WWAAARZsq.jpg,No Video
7525,@ronnieisrunning,Ron McCracken,31-Mar,"https://youtu.be/0c5zoqyqWCY 6,841 days in a row. Yepperz! ;) #BostonMarathon #BostonStrong #nycmarathon #Boston #SaturdayMotivation",https://pbs.twimg.com/card_img/1730237972111306752/3C8Yfmce.jpg,No Video
7526,@jaymillz_08,friendly savage,31-Mar,Let’s goooo!! #Celtics #BostonStrong,https://pbs.twimg.com/media/DZqY8IWWkAAu9NF.jpg,No Video
7527,@shoptemu,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/media/GAL2RvuWUAA-HXw.jpg,No Video
7528,@HeatwaveDesigns,Heather Gagnon,31-Mar,"Boston Sports today are on FIRE!
Bruins win 5-1 also clinch home ice for first round of the playoffs.
Red Sox win 3-2 
celtics win 110-99

#BostonStrong",[],No Video
7529,@Timmy3G,Timmy G,31-Mar,"CELTICS 
BRUINS 
RED SOX

#BostonStrong",[],No Video
7530,@NHGmonsta,John Leary,31-Mar,"Bs, Cs, and Sox win #BostonStrong",[],No Video
7531,@RealAlexBarth,Alex Barth,31-Mar,All of these tweets are about to roll in after a 3-0 day and I can't wait to enjoy them all #BostonStrong,[],No Video
7532,@AgileMario,Mario Moreira,31-Mar,Advantages of attending #Agile Games 2018? Learn cutting edge practices of #Psychological Safety leading to high performing #teams. Join us in greater #Boston on April 9-11. More at: http://cmforagile.blogspot.com/2018/03/agile-games-2018-cutting-edge-of.html… ##gamification #bostonstrong #BostonTech #boston2018,https://pbs.twimg.com/media/DZprmYQVoAA-4Ej.jpg,No Video
7533,@marantes1,Marcelo Arantes,31-Mar,Giving back to those who sacrificed for #US #giveback #ThankaVeteran #veterans #bostonstrong @NECHV,https://pbs.twimg.com/media/DZprXFtX4AQ8TAP.jpg,No Video
7534,@RhodyCab79,Beantown Bomber,31-Mar,@DAVIDprice24 Hey man great pitching against the Rays!  Keep doing what you do.  We are all behind you!  #gosox #bostonstrong,[],No Video
7535,@1ManhattanTeam,Manhattan BoroughCitywide Office,31-Mar,you can take the girl out of Boston but you can never take Boston out of the girl! #bostonstrong,[],No Video
7536,@Placeho0863682_,Lazy Bets,31-Mar,"#news articles and #FREEPICK selections 

http://lazybets.com
#betting #SPORTSTAKE13 #sports #sportsengine #SportsPicks #MLB #mlbtheshow #NBA #NFL #NCAATournament #Lakers #CowboysNation #YankeesWin #Yankees #bostonceltics #BostonStrong #RedSox #RedSoxNation #finalfour #bet",[],No Video
7537,@MikeSebeika,No Name,31-Mar,#NHLBruins home is #BostonStrong #TheGarden @MikeSebeika,[],No Video
7538,@cheickna73,General Izzy,31-Mar,LET’S GO B’s #BostonStrong,https://pbs.twimg.com/media/DZpCrgBVoAA0oGI.jpg,No Video
7539,@AuthorMReynolds,No Name,31-Mar,"Rescue and Jessica: A Life-Changing Friendship by Jessica Kensky https://amazon.com/dp/0763696048/ref=cm_sw_r_tw_dp_U_x_7S8VAb0VKXQHF… via @amazon
#BostonMarathon #BostonStrong",[],No Video
7540,@RunningCoach02,Running Man,31-Mar,Way to go. #BostonStrong #BostonMarathon,https://pbs.twimg.com/media/DZobGLgU8AAIqMa.jpg,No Video
7541,@mymammy1,Carol Connolly,31-Mar,#bostonstrong is each person being as important as the next #everyonematters #thedaywejoinedhands,[],No Video
7543,@kimreingold,Kimberly Reingold,31-Mar,Does @Showtime need to put @patriotsdayfilm in its rotation the month before greatest race ever? #stilltooraw #bostonstrong,[],No Video
7544,@MartinLitMgmt,Sharlene Martin,31-Mar,Marathon bombing survivors share story of their recovery and Rescue https://bostonglobe.com/arts/2018/03/30/happier-ending/1tG08NeU6Ej8EkMxJsyyJP/story.html?event=event25… http://a.co/ieiAep6 #bostonstrong,[],No Video
7545,@Marathonmoto,David Marshall,31-Mar,13 miles this AM. Thanks to coach @LadyDebba for all the encouragement. Only 16 days till @bostonmarathon #60onthe16th #marathontraining #togetherforward #bostonstrong,[],No Video
7546,@NBC10Boston,NBC10 Boston,31-Mar,What does #BostonStrong mean to you? Tweet us your signs using #BostonStrong and #NBC10Boston and we may use it online or on air!,https://pbs.twimg.com/media/DZnmpYRWAAEo9VE.jpg,No Video
7548,@Minichyna01,No Name,30-Mar,I’m crying  after watching “Patriot’s Day”  @Showtime That was a hard day at work & I will never forget. Especially that clip w/ @davidortiz @fenwaypark We became #BostonStrong ,[],No Video
7549,@LitsaPappas,Litsa Pappas,30-Mar,Love this story! Check it out..  #BostonStrong,https://pbs.twimg.com/media/DZkyyreWkAAo4n7.jpg,No Video
7550,@BostonTheaterCo,Boston Theater Co,30-Mar,Thanks! Hope to see you all on April 17th!!!! #BostonStrong #BostonKind,[],No Video
7551,@MakDaRealist813,Marquise Anderson,30-Mar,On our way to Throp. #BostonStrong,https://pbs.twimg.com/media/DZkJ4yYW4AAi81g.jpg,No Video
7552,@DMoneyBlackwood,D MONEY,30-Mar,Boston Bruins post-Marathon Ceremony 4-17-13 #BostonStrong https://youtu.be/1TXPgMmzveo via @YouTube beautiful,[],No Video
7553,@RellaTink,No Name,30-Mar,"Yes, snow got on me!
#boston #massachusetts #bostonstrong #bostonfoodies #bostonuniversity #massachusettsinstituteoftechnology #massachusettsphotographer #massachusettsoutdoors #sheridan #snow #snowing #snowing #snowday #ascd @ASCD @ASCDconf #Empower18 @sheridanhotel2",[],https://pbs.twimg.com/ext_tw_video_thumb/979797499320782849/pu/img/1RGG-uK9BvrtbY1p.jpg
7554,@designpickle,Design Pickle,30-Mar,We are feeling #BostonStrong this morning! Check out this week's dill-lightful poster designs for #FreshDesignFriday ,https://pbs.twimg.com/media/DZjSXGpVQAAae7Y.jpg,No Video
7555,@MaddenUT92013,bob barker,30-Mar,I know I was so disappointed but hey a game doesn’t make a season we will get it up and running #bostonstrong,[],No Video
7556,@Godwentwhoops,Andrew E Thompson,30-Mar,https://blackngoldhockey.com/2018/03/30/boston-bruins-finally-first-in-the-atlantic/… The Black and Gold have fought their way to the top of the Atlantic Division! #NHLBruins #BruinsFam #BostonStrong,[],No Video
7557,@verified,No Name,No Date,No Tweet Contents,https://pbs.twimg.com/profile_images/1683899100922511378/5lY42eHs_bigger.jpg,No Video
7558,@mukiyasmiles,Goddess Vibes,30-Mar,Peabody Museum of Archaeology & Ethnology  & Harvard Museum if Natural History I love this place  Thursday Well Spent  #SheSmiles® #MuseumLover #HarvardMuseum #MuseumOfNaturalHistory #NewEnglandLiving #BostonStrong #617 #BostonBound #BostonLife #ExploringTheCity,https://pbs.twimg.com/media/DZhiBAfV4AApyQH.jpg,No Video
7559,@WeaverTX_,No Name,30-Mar,Such a great movie! It’s a must see! #BostonStrong,https://pbs.twimg.com/media/DZhUipCUQAA3Tla.jpg,No Video
7560,@StephOrmond,No Name,29-Mar,"I like my intervals like I like my shorts...SHORT! 
•
6.5mi | 49:25 | 7:35/mi
 8:07•8:21•8:11•8:31•7:52
 5:35•5:27
•••
#goodr #optoutside #morethanmiles #bostonstrong #beatyesterday #strava #runOOTD #onrunning #NeverNotOn #bostonmarathon #togetherforward",https://pbs.twimg.com/media/DZgaWLXVwAIWRMk.jpg,No Video
7561,@feathersstripes,No Name,29-Mar,"#BostonStrong means coming back stronger than before. My sister was severely injured, fought her way to walk at graduation a month later, & started a foundation to help trauma survivors. #NBC10Boston Check out http://brittanyfund.org",[],No Video
