Unnamed: 0,TwitterHandle,Name,Date,TweetContent,ImageUrls,VideoUrls
1031,@MassConvention,Mass Convention,15-Apr,"Today we remember the tragic events of Marathon Monday in 2013 and we celebrate the resiliency and strength of the people of Boston. This year, we honor #onebostonday by joining the @cityofBoston in spreading love through acts of kindness! #BostonStrong
https://onebostonday.org",https://pbs.twimg.com/ext_tw_video_thumb/1382681079082057734/pu/img/HE5H-SdD0IWnrzqq.jpg,https://pbs.twimg.com/ext_tw_video_thumb/1382681079082057734/pu/img/HE5H-SdD0IWnrzqq.jpg
1032,@JulianneLimaTV,Julianne Lima,15-Apr,"Hard to believe it’s been 8 years since this horrific day. 

Today, we remember the people killed by the Boston Marathon bombers in 2013. They are always in our hearts and will never be forgotten! #BostonStrong 
@boston25",https://pbs.twimg.com/media/EzBFJnuWQAABjp2.jpg,No Video
1033,@kelly_is_jelly,Kelly Korb,15-Apr,"8 years ago, a horrific bombing at the end of the Boston Marathon occurred. I was about to finish college when it happened. I remember seeing it on the news. #BostonStrong",[],No Video
1034,@cityhallpaul,Paul Feely,15-Apr,"Never forget 4-15-13. RIP Martin Richard, Krystle Campbell, Lu Lingzi, Officer Sean Collier, Officer Dennis Simmonds. #OneBostonDay #BostonStrong @UnionLeader",https://pbs.twimg.com/media/EzBEoW-WQAcTTZ5.jpg,No Video
1035,@sdarwinnews,Susan Darwin,15-Apr,Love my hometown #BostonStrong,https://pbs.twimg.com/media/EzA3uagWUAQ7hZT.jpg,No Video
1036,@emilyluvsboston,No Name,15-Apr,Looks like the finish line is getting a fresh coat  #BostonStrong,https://pbs.twimg.com/media/EzBEzwNWEAk78R_.jpg,No Video
1037,@BlueSky_Sports,Blue Sky Sports,15-Apr,"Today we would like to acknowledge the incredible people of Boston. We are so happy to be part of such a strong community. We are one, we are Boston #OneBostonDay #BostonStrong",https://pbs.twimg.com/media/EzBEPs_XIAc2Ytj.jpg,No Video
1038,@stickermule,Sticker Mule,No Date,No Tweet Contents,https://pbs.twimg.com/media/F-1XGusWgAAVtV-.jpg,No Video
1039,@BostonStrong_34,Boston Strong,15-Apr,"8 years later, we will never forget. We will always remember those who left us that tragic day and we will continue to be strong because we’re #BostonStrong #OneBostonDay",https://pbs.twimg.com/media/EzBEPN8WYAUC96m.jpg,No Video
1040,@ClaireKerrNews,Claire Kerr,15-Apr,Eight years. I always take extra time on this sad anniversary to count my blessings that my friends and I remained safe. The pain will never go away but we’ll remain #BostonStrong forever. ,https://pbs.twimg.com/media/EzBCGgsWUAEjDP8.jpg,No Video
1041,@KerryKavanaugh,Kerry Kavanaugh,15-Apr,"On #OneBostonDay please honor these beautiful lives through the kindness you show others. 

8 years later. 
#BostonStrong for them.",https://pbs.twimg.com/media/EzBCFgKWQAYTZvq.jpg,No Video
1042,@AMitrops,Arielle Mitropoulos,15-Apr,We will run again. #BostonStrong #OneBostonDay ,https://pbs.twimg.com/media/EzBB8k-WQAE9CuP.jpg,No Video
1043,@dgammonsbrown,Debby Gammons Brown,15-Apr,Remembering Martin and all that we lost 8 years ago today. No more hurting people. Peace. #BostonStrong,https://pbs.twimg.com/media/EzBBqS0WgAgFcAy.jpg,No Video
1044,@card787,Rick McKinnon,15-Apr,Man can't believe it's been 8 years already. Sending thoughts and prayers to the families of those whose lives were affected by the terrible acts that occurred that day.  #OneBostonDay #BostonMarathon #BostonStrong #RIP #NeverForget #NoMoreHurtingPeoplePeace,[],No Video
1045,@MazeHaze,No Name,15-Apr,We will always be #BostonStrong,[],No Video
1046,@marge_farrell,Margaux Farrell,15-Apr,"Wow. I remember this day so vividly. Frantically texting one of my best friends to see if she was ok. Thankfully, she was. So many others, as we know, were not. We remember those lives lost today and always #BostonStrong",https://pbs.twimg.com/media/EzBAkAiXMAAZW4y.jpg,No Video
1047,@ArkBoSox,No Name,15-Apr,"Today we remember the souls that were taken to early at the Boston Marathon bombing on April 15th, 2013 & MIT Patrol Ofc. Sean Collier #OneBostonDay #BostonStrong",https://pbs.twimg.com/media/EzBAJjzWgAsrqiS.jpg,No Video
1048,@boston2lalaland,Lynn S,15-Apr,"Apr 15 2013 Boston. As @davidortiz so perfectly stated days later, this is OUR F’n City! RIP Boston Police Sargent Simmons. Martin Richard. Lingzi Lou. MIT Officer Sean Collier. Krystle Campbell. RIP! Hate doesn’t belong here! Nowhere! Not then! Not now! #BostonStrong
",https://pbs.twimg.com/media/EzA__rfWQAUK-MF.jpg,No Video
1049,@ScenarioNumba1,Scenario 1,15-Apr,Oh ok yeah #BostonStrong,[],No Video
1050,@Do617,No Name,15-Apr,This is our fucking city. #bostonstrong,https://pbs.twimg.com/media/EzA_uvAWgAcSYXA.jpg,No Video
1051,@GogartyKay,Kay Gogarty,15-Apr,"#PatriotsDay Remembering @MIT Policeman #SeanCollier 12 Yr old #MartinRichards, #KrystalCampbell, #LuLingzi & the 264 people injured. Thank you a @bostonpolice officer who helped our son & his wife escape the area as they were a block away when the bombs went off. #BostonStrong",[],No Video
1052,@MABizRoundtable,MA Business Roundtable,15-Apr,"April 15th is #OneBostonDay. In memory of the lives lost and victims impacted on this day in 2013, let's show we are #BostonStrong & #MassachusettsStrong with acts of kindness within our communities, especially to #COVID first responders and essential workers",https://pbs.twimg.com/media/EzA8ikMXEAA6yOY.jpg,No Video
1053,@ChelseaScanner,No Name,15-Apr,"On #OneBostonDay, we remember Martin Richard, Krystle Campbell, Lingzi Lu, Officer Sean Collier and Officer Dennis Simmonds Always in our hearts and will never be forgotten! 4.15.13 #NeverForget #BostonStrong",https://pbs.twimg.com/media/EzA9iGOWQAMV1i2.jpg,No Video
1054,@maretta207,Maretta Silverman,15-Apr,"The @BostonMarathon medals tables were set on Boylston Street and I remember seeing people throw the tables out of the way to make room for ambulances to get past. At that point, it still wasn't clear what had happened. #BostonStrong #Boston",[],No Video
1055,@RaziasRayofHope,s Ray of Hope,15-Apr,#OneBostonDay is an opportunity to engage in acts of service and goodwill. RRH's U.S. base is in the Boston-area so in the spirit of the day we will recommit ourselves to serving others. We encourage everyone to embrace  #BostonStrong mindset and to do one act of kindness today.,https://pbs.twimg.com/media/EzA9cK2XEBA_7WH.jpg,No Video
1056,@AlexanderNet,No Name,15-Apr,"#BostonStrong - Help save our local restaurants - https://bit.ly/SaveTheRestaurant… - Flat fee.  $3 for every order. Sign up and share #one or more  restaurant, #foodtruck, delivery driver and customer per day. Accept the challenge.  #ThursdayMotivation #thursdayvibes #ThursdayThoughts",https://pbs.twimg.com/media/EzA9VY0VUAodnTa.jpg,No Video
1057,@jordyn_russell,Jordyn Russell,15-Apr,"Today we remember those lost and injured in the Boston bombing. I’ll never forget the date because two short days later, we had our own tragedy strike. I’ll always feel connected to the people of Boston because of that week. #BostonStrong #WestStrong",[],No Video
1058,@libbyruthmiller,Libby Miller,15-Apr,"my heart is back in my hometown today, it's boston's day 4.15.13 #onebostonday #bostonstrong ",https://pbs.twimg.com/media/EzA8w4SXIAAKF79.jpg,No Video
1059,@KConors80690,Kiel Conors,No Date,No Tweet Contents,https://pbs.twimg.com/amplify_video_thumb/1727971430317621248/img/fObol_JuXodUbgAf.jpg,https://pbs.twimg.com/amplify_video_thumb/1727971430317621248/img/fObol_JuXodUbgAf.jpg
1060,@hodgebone,No Name,15-Apr,She’s arrived we are #BostonStrong,https://pbs.twimg.com/media/EzA8kIHWUAE2yTR.jpg,No Video
1061,@wanderprints,Wander Prints,No Date,No Tweet Contents,https://pbs.twimg.com/media/F_7bN5QaQAAp_Mh.jpg,No Video
1062,@TedDeluxe,Ted Deluxe,15-Apr,Take a moment to remember 4-15-13 and what happened in Boston on this date. #reflect #Remember #BostonStrong #BostonMarathon,[],No Video
1063,@maretta207,Maretta Silverman,15-Apr,"I remember that day & week clear as a bell - working at 500 Boylston watching the @bostonmarathon. The blasts shook the windows. I changed into sneakers from my work shoes, and ran w/ the crowd out of #BackBay as police cordoned blocks off. #BostonStrong #Boston",https://pbs.twimg.com/media/EyZKS1SWEAUMQNw.jpg,No Video
1064,@MelissaKahn7@MelissaKahn7,No Name,15-Apr,#BostonStrong 8 years ... ,https://pbs.twimg.com/media/EzA5uRSVUAwThLa.jpg,No Video
1065,@ATLnewsgirl,Amanda in Atlanta,15-Apr,"Photo taken by me in Kenmore Square, just after seeing my uncle run through in the marathon, April 15, 2013.

My heart is in Boston today. I miss you all.

#OneBostonDay #BostonStrong",https://pbs.twimg.com/media/EzA5txkWQAAA_CS.jpg,No Video
1066,@amolyajnik,Amol Yajnik,15-Apr,Will never forget where I was when I heard the bombing happened. #BostonStrong forever.,https://pbs.twimg.com/media/EzA3uagWUAQ7hZT.jpg,No Video
1067,@BeachBruinsnSox,No Name,15-Apr,"Its hard to believe its been 8 years. For those of my friends that were in Boston that day, just know that I am thinking of you. #BostonStrong",[],No Video
1068,@Zervey_Roadz,No Name,15-Apr,We are strong. #BostonStrong,[],No Video
1069,@MyPlaceHotels,My Place Hotels,No Date,No Tweet Contents,https://pbs.twimg.com/media/F_-PBDhWsAA5nkZ.jpg,No Video
1070,@rachelgoes262,Maroon Era,15-Apr,"The Red Sox won the World Series when we needed it most. 

Yes, they broke the curse to win in 2004 & 2007, but those were road wins. 

2013 was the 1st time since 1918 they won the World Series at HOME. 

Thank you 
#BostonStrong",https://pbs.twimg.com/media/EzA3uagWUAQ7hZT.jpg,No Video
1071,@MaryannDonie,No Name,15-Apr,Will always remember. #BostonStrong,[],No Video
1072,@jinzilla20,Phil R,15-Apr,Having a Giant Red Bull. #NeverForget #OneBostonDay #BostonStrong,[],No Video
1073,@Empresscolleen1,Colleen Williams,15-Apr,"BOSTON  STRONG I can't believe It's been eight years since that fateful Marathon Monday, we can never forget the lives lost. Martin Richard, Lingzi Lu, Krystle Campbell, Sean Collier and Dennis Simmonds.  #BostonStrong #OneBostonDay #RIP",https://pbs.twimg.com/media/EzA3F-KXEAAxSjB.jpg,No Video
1074,@DirtDawg41,No Name,15-Apr,"Strong then...

Now...

And always.

#OneBostonDay #BostonStrong",https://pbs.twimg.com/media/EzA2qpuW8AI0lU-.jpg,No Video
1075,@snipecelly_88,Sean Bergeronstan,15-Apr,"One Boston Day
Always remember
#BostonStrong",https://pbs.twimg.com/tweet_video_thumb/EzA2mxnXIAMGlsE.jpg,https://pbs.twimg.com/tweet_video_thumb/EzA2mxnXIAMGlsE.jpg
1076,@USSConstMuseum,USS Constitution Museum,15-Apr,"Today we celebrate Boston's resiliency, generosity, & strength. In honor of #OneBostonDay, we invite you to thank a veteran for their service with a card. The Office of Veterans Services will make sure your card gets to a veteran: http://bit.ly/3wXqeYA #BostonStrong",https://pbs.twimg.com/media/Ey8-YQtWgAsV1h3.jpg,No Video
1077,@NKOTBTheBlog,The Blog,15-Apr,"It's been eight years since that fateful #BostonMarathon...
Did you know @JoeyMcIntyre wrote a whole blog about his experience? From his training to ""The Day After""
 #mustread #endalz #BostonStrong",https://pbs.twimg.com/media/EzAowZAXEAMFU1q.jpg,No Video
1078,@obvmichelle,No Name,15-Apr,8 years ago there was a bombing at the Boston Marathon  #BostonStrong,[],No Video
1079,@gkalkwarf,Greg Kalkwarf,15-Apr,"8 years ago, I ran a marathon PR of 3:56.03. Minutes later two explosions rocked Boylston St. Please remember the lives of Krystle, Lingzi, Martin, and Sean, and those physically injured and mentally scarred from the 2013 Boston Marathon Bombings. May good prevail. #BostonStrong",https://pbs.twimg.com/media/EzA1-ZhWgAQ2AM6.jpg,No Video
1080,@MrHustlar,Arman Karamyan,No Date,No Tweet Contents,https://pbs.twimg.com/media/F_60rv6bYAAjfhC.jpg,No Video
1081,@YaBoiDenny24@YaBoiDenny14,MOVED TO,15-Apr,"Today, we remember those who lost their lives in the Boston Marathon bombing 8 years ago  #BostonStrong",https://pbs.twimg.com/media/EzA1fxDXEAQx3Jq.jpg,No Video
1082,@LingziFDN,Lingzi Foundation,15-Apr,"Today, we take time to remember a beautiful young woman who was taken from us too soon. We pause to honor Lingzi and all those directly impacted by the events of 04.15.13. Our thoughts and heart are with Lingzi’s family, friends & loved ones. #BostonStrong.",https://pbs.twimg.com/media/EzAzC4yWUAI3leQ.jpg,No Video
1083,@CathalConlon,Cathal Conlon,15-Apr,"A message we all need to continue to live by. On #OneBostonDay pause to remember those we lost & the lives that were forever changed that day, then celebrate the strength & resilience of our city. And if you can, help someone less fortunate than yourself today. #BostonStrong",https://pbs.twimg.com/media/EzAy_uXWEAAd9Dg.jpg,No Video
1084,@jbee_13,No Name,15-Apr,Never forget #BostonStrong ,https://pbs.twimg.com/media/EzAy7OfXMAA0rA4.jpg,No Video
1085,@lew_beck,Andrew Beck Lew,15-Apr,"Today is #OneBostonDay to do a Act of kindness. To remember the ones that died on this date 8 years at the Boston Marathon. Today we're keeping Martin Richard, Krystle Campbell, Lu Lingzi, Officer Sean Collier and Officer Dennis Simmonds #BostonStrong",https://pbs.twimg.com/media/EzAxrDRWEAANBOc.jpg,No Video
1086,@ksullymori,No Name,15-Apr,"Honoring all the survivors, their families, and the 5 people who lost their lives.  #BostonMarathon #BostonStrong #NeverForgotten Photo credit @wcvb",https://pbs.twimg.com/media/EzAxeoTWEAUPEyv.jpg,No Video
1087,@WhoTrendedIT,Who Trended it,15-Apr,"How about that? @JennyWCVB and @WCVB are responsible for trending #BostonStrong in America. Even as a cold hearted robot, I am impressed.",[],No Video
1088,@brittneemaree,No Name,15-Apr,"Can’t believe it’s been 8 years! I will never forget that scary day! “Love that dirty water, Boston you’re my home!”  #BostonStrong #OneBostonDay Be kind to someone today !",[],No Video
1089,@AmakaUbakaTV,Amaka Ubaka,15-Apr,"It has been 8 years since the Boston Marathon bombings. We will always remember. Spread love & kindness today 
•Martin Richard
•Krystle Campbell
•Lu Lingzi
•Sgt. Dennis “DJ” Simmonds
•MIT Officer Sean Collier 
#BostonStrong #OneBostonDay #7news",https://pbs.twimg.com/media/EzAwuRvWYAEpQ5H.jpg,No Video
1091,@rachelgoes262,Maroon Era,15-Apr,"Amen. 
#BostonStrong",https://pbs.twimg.com/media/EyZKS1SWEAUMQNw.jpg,No Video
1092,@ChewOnThis1985,No Name,15-Apr,"Make sure to use this day to show an #ActOfKindness (Everyday really)
Maybe that's paying it forward, leaving a nice tip or just saying Thank you and Hope you have a nice day! Little gestures go a long way!
#BostonStrong #KeepRunning #BostonMarathon
@7News",https://pbs.twimg.com/media/EzAuUbpXMAArYX9.jpg,No Video
1093,@EMBLEvents,EMBL Events,No Date,No Tweet Contents,https://pbs.twimg.com/media/F_8PldEXIAAJCie.jpg,No Video
1094,@Funnyboy12604,No Name,15-Apr,"8 years ago, two bombers wreaked havoc upon our city. Unfortunately, this event costed the lives of four people, and injured hundreds of others, my cousin being one of them. May Tsarnaev be hung from the nearest tree. #BostonStrong",[],No Video
1095,@VanillaRobBase,No Name,15-Apr,"Remember RT @wbz: Today we're keeping Martin Richard, Krystle Campbell, Lu Lingzi, Officer Sean Collier and Officer Dennis Simmonds in our thoughts  #BostonStrong #OneBostonDay https://cbsloc.al/2OOnqMd",https://pbs.twimg.com/media/Ey__kL5XMAECudr.jpg,No Video
1096,@Reginaa2123,No Name,15-Apr,Wow...eight years. We will never forget #OneBostonDay #BostonStrong ,[],No Video
1097,@MrPrieboyPCHS,No Name,15-Apr,"4/15/2013. One block over and ~20 minutes prior to the first explosion. 

8 years later, I still wear this jacket with the greatest sense of humility, gratitude, and pride. #OneBostonDay #BostonStrong",https://pbs.twimg.com/media/EzAtJy5WQAEIHVI.jpg,No Video
1098,@ChristyHallberg,Christy Alexander Hallberg,15-Apr,"On this day in 2013 – The Boston marathon Bombing killed three people and injured 260 runners and supporters. I remember this well. Horrible!

#BostonMarathonbombing #BostonStrong #BostonMarathon",[],No Video
1099,@justaleedslass,No Name,15-Apr,8 years ago today Never Forget. #BostonStrong #BostonMarathon,https://pbs.twimg.com/media/EzAs-6QWEAI_bXX.jpg,No Video
1100,@ECwizardsfan4,East Coast Wizards Fan 4,15-Apr,Today we remember what happened six years ago #bostononeaday #bostonstrong,https://pbs.twimg.com/media/EzAspidWUAA0HQ5.jpg,No Video
1101,@2023Mob,O Variety Gaming,No Date,No Tweet Contents,https://pbs.twimg.com/media/F_-HEdtX0AArqj2.jpg,No Video
1102,@rachelgoes262,Maroon Era,15-Apr,"You don’t mess with people who run 26.2 miles for fun. 

Here are happy memories of Boston & my own B.A.A. Medal, which is my most prized of the 18 I have. 

We remember 4.15.13

The Boston Marathon symbolizes hope & belongs to the world. #BostonStrong",https://pbs.twimg.com/media/EzAsh-yWgAY0bAr.jpg,No Video
1103,@BostonPatrolmen,Boston Police Patrolmens Association,15-Apr,"Hard to believe it’s been 8-yrs since the attack on our @bostonmarathon.  Seldom does a day go by where we don’t think about those lost on that fateful day. Please take a second today to remember Martin, Lingzi, Krystle, Sean and DJ. Forever #BostonStrong #OneBostonDay",https://pbs.twimg.com/media/EzAsEZUWEAEqYTJ.jpg,No Video
